Format,2.0A,
-10,
-11,
-27,
-27,
-39,
-39,
-46,
-46,
-48,
-47,
-48,
-46,
-42,
-42,
-37,
-36,
-31,
-30,
-24,
-24,
-17,
-17,
-7,
-6,
7,
8,
24,
25,
38,
39,
48,
48,
53,
54,
53,
53,
50,
49,
44,
44,
38,
38,
33,
33,
26,
26,
18,
17,
6,
5,
-10,
-11,
-26,
-27,
-39,
-39,
-46,
-46,
-48,
-47,
-48,
-46,
-43,
-42,
-37,
-36,
-30,
-30,
-24,
-24,
-17,
-17,
-8,
-7,
7,
7,
24,
24,
38,
38,
48,
48,
53,
52,
54,
53,
50,
49,
45,
44,
38,
38,
33,
33,
26,
26,
18,
17,
6,
5,
-10,
-12,
-26,
-27,
-38,
-39,
-46,
-46,
-49,
-48,
-46,
-47,
-43,
-42,
-37,
-36,
-30,
-30,
-24,
-24,
-17,
-17,
-7,
-7,
7,
8,
24,
25,
38,
39,
48,
48,
53,
54,
53,
53,
49,
50,
45,
44,
38,
38,
33,
33,
26,
26,
18,
17,
6,
5,
-10,
-11,
-27,
-27,
-39,
-39,
-46,
-46,
-48,
-48,
-47,
-46,
-43,
-42,
-37,
-36,
-31,
-30,
-24,
-24,
-17,
-17,
-7,
-6,
7,
8,
24,
25,
38,
39,
48,
48,
53,
54,
53,
53,
50,
49,
45,
44,
38,
38,
33,
32,
26,
26,
18,
17,
6,
4,
-11,
-11,
-27,
-28,
-38,
-39,
-46,
-46,
-48,
-47,
-48,
-47,
-42,
-42,
-37,
-36,
-30,
-30,
-24,
-24,
-17,
-17,
-7,
-6,
7,
8,
24,
25,
38,
39,
48,
48,
53,
54,
53,
53,
49,
50,
44,
44,
38,
38,
33,
33,
26,
26,
17,
17,
6,
5,
-11,
-12,
-27,
-28,
-38,
-39,
-46,
-46,
-48,
-48,
-47,
-46,
-43,
-42,
-37,
-36,
-31,
-30,
-24,
-24,
-17,
-17,
-7,
-6,
7,
8,
24,
25,
38,
39,
48,
48,
53,
54,
52,
53,
50,
49,
45,
45,
39,
38,
33,
33,
26,
26,
18,
17,
7,
5,
-11,
-12,
-27,
-27,
-39,
-39,
-46,
-46,
-48,
-47,
-48,
-46,
-43,
-42,
-37,
-36,
-31,
-30,
-24,
-24,
-17,
-17,
-7,
-6,
7,
8,
24,
25,
38,
39,
48,
48,
53,
54,
53,
53,
50,
50,
45,
44,
38,
38,
33,
32,
27,
26,
18,
17,
6,
5,
-10,
-12,
-27,
-27,
-39,
-39,
-46,
-46,
-49,
-48,
-47,
-46,
-43,
-43,
-37,
-36,
-30,
-30,
-25,
-24,
-17,
-17,
-7,
-6,
7,
8,
24,
25,
38,
39,
48,
48,
53,
54,
53,
53,
49,
49,
44,
44,
38,
38,
33,
32,
26,
26,
17,
17,
6,
5,
-10,
-11,
-27,
-27,
-39,
-39,
-46,
-46,
-48,
-48,
-46,
-46,
-43,
-42,
-37,
-36,
-31,
-30,
-24,
-24,
-17,
-17,
-7,
-6,
7,
8,
24,
25,
38,
39,
48,
48,
53,
54,
52,
53,
49,
50,
44,
44,
38,
38,
33,
32,
26,
26,
18,
17,
5,
4,
-10,
-12,
-26,
-27,
-39,
-39,
-46,
-46,
-48,
-48,
-46,
-46,
-43,
-42,
-37,
-36,
-31,
-30,
-24,
-24,
-17,
-17,
-7,
-6,
7,
8,
24,
25,
38,
39,
48,
48,
53,
52,
54,
53,
49,
49,
45,
44,
39,
38,
33,
32,
26,
26,
18,
17,
6,
5,
-11,
-12,
-27,
-27,
-38,
-38,
-46,
-46,
-48,
-49,
-47,
-46,
-43,
-42,
-37,
-37,
-30,
-30,
-24,
-24,
-18,
-17,
-7,
-6,
7,
8,
24,
25,
39,
39,
48,
48,
53,
54,
52,
53,
50,
49,
45,
44,
38,
38,
33,
32,
26,
26,
17,
17,
6,
5,
-11,
-12,
-27,
-28,
-39,
-39,
-46,
-46,
-49,
-47,
-48,
-46,
-43,
-42,
-37,
-36,
-31,
-30,
-24,
-24,
-17,
-17,
-7,
-6,
7,
8,
24,
25,
38,
39,
48,
48,
53,
54,
53,
53,
50,
49,
45,
44,
38,
38,
33,
33,
26,
26,
17,
17,
6,
5,
-11,
-12,
-27,
-27,
-39,
-39,
-46,
-46,
-48,
-47,
-48,
-47,
-43,
-42,
-37,
-36,
-30,
-30,
-24,
-24,
-17,
-16,
-7,
-6,
7,
8,
24,
25,
38,
39,
48,
48,
53,
54,
53,
53,
50,
49,
45,
44,
39,
38,
33,
33,
26,
26,
17,
17,
6,
5,
-10,
-12,
-27,
-27,
-39,
-39,
-46,
-46,
-49,
-48,
-46,
-46,
-43,
-42,
-37,
-36,
-30,
-30,
-25,
-24,
-17,
-17,
-7,
-6,
7,
8,
24,
25,
38,
39,
48,
48,
53,
54,
52,
53,
49,
50,
45,
45,
39,
38,
33,
33,
26,
26,
18,
17,
6,
5,
-10,
-11,
-27,
-27,
-38,
-39,
-46,
-46,
-49,
-49,
-46,
-46,
-42,
-42,
-37,
-36,
-31,
-30,
-24,
-24,
-17,
-17,
-7,
-6,
7,
8,
25,
25,
39,
40,
48,
48,
53,
54,
53,
53,
50,
49,
45,
45,
39,
38,
33,
32,
26,
26,
18,
17,
6,
5,
-11,
-12,
-26,
-28,
-39,
-39,
-46,
-46,
-48,
-48,
-47,
-46,
-43,
-42,
-37,
-36,
-30,
-30,
-24,
-24,
-17,
-17,
-7,
-6,
7,
8,
24,
25,
39,
39,
49,
49,
53,
54,
52,
53,
49,
50,
45,
44,
38,
38,
33,
32,
26,
26,
18,
17,
6,
5,
-11,
-11,
-27,
-27,
-39,
-39,
-46,
-46,
-48,
-49,
-46,
-46,
-43,
-42,
-36,
-36,
-30,
-30,
-24,
-24,
-17,
-17,
-7,
-6,
7,
8,
24,
26,
39,
39,
48,
48,
53,
54,
53,
53,
49,
50,
44,
44,
38,
38,
33,
33,
26,
26,
18,
17,
6,
5,
-11,
-12,
-27,
-28,
-39,
-39,
-46,
-46,
-48,
-48,
-47,
-46,
-43,
-42,
-37,
-36,
-31,
-30,
-25,
-24,
-17,
-17,
-7,
-6,
7,
8,
24,
25,
39,
39,
49,
48,
53,
54,
53,
53,
50,
50,
44,
44,
39,
38,
33,
33,
26,
26,
17,
17,
6,
5,
-11,
-12,
-27,
-27,
-39,
-39,
-46,
-46,
-48,
-47,
-48,
-46,
-42,
-42,
-37,
-36,
-31,
-30,
-24,
-24,
-17,
-17,
-7,
-6,
7,
8,
24,
25,
39,
39,
48,
48,
53,
54,
53,
53,
49,
49,
45,
44,
38,
38,
33,
32,
26,
26,
18,
17,
6,
4,
-10,
-11,
-27,
-28,
-39,
-39,
-46,
-46,
-48,
-48,
-47,
-47,
-42,
-42,
-36,
-36,
-30,
-30,
-24,
-24,
-17,
-16,
-6,
-6,
7,
9,
24,
25,
38,
39,
48,
48,
53,
54,
52,
53,
50,
50,
45,
44,
39,
38,
33,
33,
26,
26,
18,
17,
6,
5,
-10,
-12,
-27,
-28,
-39,
-39,
-47,
-46,
-48,
-48,
-46,
-47,
-42,
-42,
-37,
-37,
-31,
-30,
-24,
-24,
-17,
-17,
-7,
-6,
7,
8,
24,
25,
39,
39,
49,
48,
53,
54,
52,
53,
49,
50,
45,
45,
38,
38,
33,
33,
27,
26,
17,
16,
6,
5,
-11,
-12,
-27,
-28,
-39,
-39,
-47,
-46,
-49,
-49,
-47,
-46,
-42,
-42,
-37,
-36,
-31,
-30,
-24,
-24,
-17,
-16,
-7,
-6,
7,
8,
24,
25,
39,
39,
48,
48,
53,
54,
52,
53,
50,
49,
45,
44,
38,
38,
33,
32,
26,
26,
18,
16,
5,
5,
-11,
-12,
-27,
-28,
-39,
-39,
-45,
-45,
-40,
-39,
-27,
-26,
-9,
-8,
12,
14,
31,
31,
41,
41,
43,
42,
33,
31,
18,
16,
-3,
-4,
-21,
-21,
-33,
-34,
-41,
-40,
-43,
-43,
-41,
-41,
-38,
-38,
-33,
-32,
-28,
-28,
-22,
-22,
-14,
-13,
-2,
-1,
14,
15,
31,
32,
43,
44,
49,
49,
44,
43,
31,
30,
14,
13,
-6,
-8,
-23,
-24,
-34,
-34,
-36,
-34,
-25,
-24,
-10,
-9,
9,
11,
27,
28,
40,
41,
48,
50,
48,
50,
48,
48,
43,
43,
37,
37,
31,
31,
25,
25,
16,
15,
4,
4,
-12,
-12,
-27,
-28,
-39,
-39,
-44,
-44,
-39,
-38,
-25,
-24,
-9,
-7,
12,
13,
30,
30,
39,
41,
39,
39,
30,
29,
16,
14,
-4,
-6,
-22,
-24,
-35,
-35,
-38,
-37,
-30,
-29,
-16,
-15,
4,
5,
23,
24,
38,
39,
44,
44,
39,
38,
26,
25,
7,
6,
-12,
-13,
-29,
-29,
-38,
-38,
-35,
-34,
-23,
-22,
-7,
-6,
14,
15,
31,
32,
42,
43,
42,
42,
32,
32,
17,
16,
-3,
-4,
-20,
-21,
-33,
-34,
-41,
-40,
-42,
-42,
-41,
-41,
-37,
-37,
-32,
-32,
-28,
-28,
-22,
-21,
-14,
-13,
-2,
-1,
15,
16,
32,
32,
44,
44,
50,
50,
46,
45,
32,
31,
14,
13,
-7,
-8,
-25,
-26,
-36,
-36,
-38,
-37,
-28,
-27,
-13,
-12,
8,
9,
26,
27,
39,
40,
43,
42,
35,
35,
21,
20,
1,
0,
-18,
-19,
-33,
-34,
-39,
-39,
-35,
-34,
-22,
-21,
-3,
-2,
17,
18,
33,
34,
44,
44,
49,
49,
48,
48,
45,
45,
40,
40,
34,
34,
29,
28,
21,
21,
11,
10,
-2,
-4,
-19,
-20,
-34,
-35,
-44,
-43,
-48,
-48,
-49,
-48,
-45,
-45,
-40,
-39,
-33,
-33,
-27,
-27,
-20,
-20,
-11,
-11,
1,
2,
16,
18,
33,
33,
44,
44,
50,
49,
44,
43,
31,
30,
14,
12,
-6,
-8,
-23,
-24,
-33,
-33,
-34,
-33,
-23,
-23,
-9,
-8,
11,
12,
28,
29,
40,
41,
48,
47,
49,
49,
47,
47,
44,
44,
39,
38,
35,
34,
28,
28,
20,
19,
8,
7,
-9,
-10,
-25,
-26,
-37,
-37,
-44,
-44,
-47,
-47,
-45,
-45,
-42,
-42,
-37,
-36,
-31,
-31,
-26,
-25,
-19,
-18,
-9,
-8,
6,
7,
23,
24,
37,
38,
47,
47,
52,
53,
51,
52,
49,
49,
44,
44,
39,
39,
34,
34,
28,
28,
19,
19,
7,
6,
-10,
-11,
-26,
-27,
-38,
-39,
-47,
-46,
-49,
-49,
-47,
-47,
-43,
-43,
-38,
-37,
-31,
-31,
-25,
-25,
-18,
-17,
-7,
-7,
7,
8,
24,
25,
38,
38,
48,
48,
53,
53,
52,
52,
49,
49,
44,
44,
38,
37,
33,
32,
26,
26,
17,
17,
6,
4,
-11,
-12,
-27,
-27,
-39,
-39,
-46,
-45,
-48,
-48,
-46,
-46,
-42,
-42,
-36,
-36,
-30,
-30,
-24,
-24,
-17,
-16,
-7,
-6,
7,
8,
25,
26,
39,
39,
49,
50,
48,
48,
39,
38,
23,
23,
3,
2,
-18,
-19,
-32,
-33,
-38,
-38,
-33,
-32,
-20,
-19,
-1,
0,
17,
19,
33,
34,
42,
42,
39,
39,
28,
27,
12,
10,
-8,
-9,
-24,
-25,
-35,
-34,
-36,
-34,
-25,
-24,
-10,
-9,
10,
11,
28,
28,
40,
41,
43,
42,
35,
34,
20,
20,
1,
-1,
-19,
-20,
-33,
-33,
-38,
-38,
-34,
-33,
-21,
-19,
-2,
-1,
17,
18,
33,
33,
43,
43,
48,
48,
47,
47,
45,
45,
41,
40,
36,
36,
31,
30,
25,
24,
14,
13,
0,
-1,
-17,
-19,
-33,
-33,
-43,
-42,
-48,
-47,
-49,
-48,
-45,
-45,
-40,
-39,
-33,
-33,
-28,
-27,
-20,
-20,
-12,
-11,
0,
1,
16,
17,
32,
33,
43,
44,
51,
50,
53,
53,
51,
51,
47,
47,
42,
42,
37,
37,
32,
31,
25,
25,
15,
14,
1,
-1,
-17,
-18,
-32,
-33,
-42,
-42,
-47,
-46,
-48,
-47,
-44,
-44,
-39,
-39,
-33,
-32,
-27,
-27,
-21,
-20,
-12,
-11,
-1,
1,
16,
17,
32,
33,
44,
45,
50,
50,
44,
43,
31,
30,
13,
12,
-8,
-9,
-27,
-26,
-36,
-37,
-38,
-37,
-27,
-26,
-13,
-11,
8,
9,
26,
27,
39,
39,
42,
41,
34,
33,
20,
19,
1,
0,
-18,
-19,
-32,
-32,
-36,
-36,
-32,
-31,
-19,
-18,
-1,
1,
18,
19,
34,
35,
42,
42,
39,
39,
27,
26,
10,
9,
-10,
-11,
-28,
-28,
-37,
-38,
-39,
-37,
-29,
-27,
-13,
-12,
7,
8,
26,
27,
38,
39,
41,
40,
33,
33,
20,
19,
1,
0,
-18,
-19,
-31,
-31,
-36,
-35,
-31,
-30,
-17,
-16,
0,
2,
19,
20,
34,
35,
42,
42,
39,
38,
27,
26,
11,
10,
-9,
-10,
-25,
-26,
-35,
-35,
-36,
-35,
-25,
-24,
-11,
-9,
10,
11,
27,
28,
39,
39,
42,
40,
33,
33,
20,
19,
1,
0,
-18,
-18,
-31,
-31,
-35,
-35,
-31,
-30,
-17,
-16,
1,
2,
19,
20,
35,
35,
42,
43,
39,
38,
27,
26,
11,
10,
-9,
-10,
-25,
-26,
-34,
-36,
-34,
-34,
-25,
-24,
-10,
-9,
10,
11,
26,
28,
39,
39,
42,
40,
33,
32,
19,
18,
0,
-1,
-19,
-19,
-32,
-32,
-36,
-37,
-32,
-30,
-18,
-17,
-1,
1,
18,
20,
33,
34,
41,
41,
38,
37,
26,
25,
10,
9,
-9,
-10,
-26,
-27,
-35,
-35,
-36,
-34,
-25,
-24,
-10,
-9,
10,
10,
27,
28,
38,
39,
41,
40,
33,
32,
19,
17,
0,
-1,
-19,
-19,
-32,
-33,
-36,
-36,
-32,
-31,
-18,
-18,
0,
1,
18,
19,
33,
34,
43,
44,
47,
48,
47,
47,
44,
44,
40,
40,
35,
35,
31,
30,
24,
23,
14,
13,
0,
-2,
-18,
-19,
-33,
-33,
-42,
-42,
-44,
-42,
-35,
-33,
-19,
-18,
2,
3,
23,
23,
37,
38,
43,
43,
39,
37,
26,
25,
7,
5,
-13,
-13,
-29,
-30,
-37,
-38,
-35,
-34,
-23,
-22,
-7,
-6,
14,
15,
32,
32,
42,
42,
44,
43,
33,
33,
18,
16,
-3,
-4,
-21,
-22,
-34,
-35,
-37,
-36,
-30,
-29,
-16,
-15,
4,
5,
24,
25,
38,
38,
43,
43,
38,
37,
25,
24,
6,
5,
-13,
-14,
-29,
-29,
-37,
-37,
-34,
-33,
-22,
-21,
-6,
-5,
14,
15,
30,
31,
39,
41,
39,
39,
29,
28,
15,
13,
-5,
-6,
-22,
-24,
-35,
-35,
-41,
-41,
-43,
-43,
-41,
-41,
-38,
-38,
-33,
-33,
-29,
-29,
-23,
-23,
-15,
-14,
-3,
-2,
14,
15,
31,
31,
43,
43,
49,
49,
44,
43,
31,
29,
13,
11,
-9,
-10,
-26,
-27,
-37,
-37,
-39,
-37,
-28,
-27,
-13,
-11,
8,
9,
26,
27,
39,
40,
43,
42,
35,
34,
21,
20,
2,
0,
-19,
-20,
-33,
-33,
-38,
-38,
-34,
-33,
-20,
-20,
-2,
-1,
18,
19,
34,
35,
45,
45,
50,
50,
49,
49,
46,
46,
41,
40,
35,
35,
29,
29,
22,
21,
12,
11,
-2,
-3,
-19,
-20,
-33,
-34,
-43,
-43,
-47,
-46,
-48,
-47,
-44,
-44,
-39,
-38,
-32,
-32,
-26,
-26,
-19,
-19,
-11,
-10,
1,
3,
18,
18,
33,
34,
45,
45,
52,
51,
53,
53,
51,
51,
47,
48,
42,
42,
37,
37,
32,
32,
25,
25,
15,
14,
0,
-1,
-17,
-18,
-32,
-33,
-42,
-42,
-47,
-47,
-48,
-47,
-44,
-44,
-39,
-39,
-33,
-33,
-27,
-27,
-21,
-20,
-12,
-11,
0,
1,
17,
18,
32,
33,
45,
45,
50,
50,
45,
44,
31,
30,
13,
11,
-8,
-9,
-26,
-27,
-36,
-36,
-38,
-36,
-27,
-26,
-12,
-11,
8,
10,
26,
27,
38,
39,
41,
40,
33,
32,
19,
18,
1,
0,
-18,
-19,
-32,
-33,
-37,
-37,
-32,
-31,
-19,
-18,
-1,
1,
18,
19,
33,
34,
42,
42,
38,
38,
27,
26,
10,
9,
-10,
-11,
-28,
-28,
-37,
-37,
-39,
-37,
-27,
-26,
-13,
-11,
9,
10,
26,
27,
39,
39,
42,
40,
34,
33,
19,
19,
0,
-1,
-18,
-19,
-31,
-31,
-35,
-35,
-30,
-29,
-17,
-16,
1,
2,
19,
20,
34,
35,
42,
42,
39,
38,
27,
26,
11,
10,
-9,
-10,
-25,
-26,
-34,
-34,
-35,
-34,
-24,
-23,
-9,
-8,
10,
12,
28,
29,
39,
40,
42,
41,
34,
33,
20,
19,
1,
0,
-17,
-19,
-31,
-31,
-35,
-35,
-30,
-29,
-17,
-16,
1,
3,
20,
20,
35,
36,
44,
44,
48,
49,
48,
48,
45,
45,
41,
41,
36,
36,
31,
30,
24,
24,
14,
14,
-1,
-2,
-18,
-19,
-33,
-33,
-43,
-43,
-48,
-48,
-49,
-48,
-45,
-45,
-40,
-40,
-34,
-33,
-28,
-28,
-22,
-21,
-12,
-11,
0,
1,
16,
17,
32,
33,
43,
43,
50,
50,
52,
52,
50,
50,
46,
46,
42,
41,
36,
36,
31,
30,
25,
24,
14,
13,
-1,
-2,
-18,
-19,
-33,
-34,
-43,
-43,
-48,
-48,
-49,
-48,
-45,
-45,
-40,
-39,
-34,
-33,
-28,
-28,
-21,
-21,
-13,
-12,
-1,
0,
16,
17,
32,
33,
44,
44,
50,
49,
44,
43,
31,
30,
13,
11,
-9,
-9,
-26,
-27,
-36,
-36,
-38,
-36,
-27,
-26,
-11,
-10,
9,
10,
27,
28,
40,
40,
47,
46,
49,
49,
47,
46,
43,
43,
37,
37,
33,
33,
27,
27,
18,
18,
6,
5,
-11,
-12,
-27,
-27,
-39,
-39,
-44,
-44,
-39,
-38,
-26,
-25,
-8,
-7,
12,
13,
30,
30,
39,
39,
41,
39,
30,
29,
14,
13,
-5,
-6,
-23,
-24,
-35,
-36,
-42,
-42,
-44,
-44,
-41,
-41,
-37,
-37,
-31,
-31,
-26,
-26,
-19,
-19,
-10,
-10,
1,
2,
18,
19,
33,
34,
45,
45,
50,
49,
44,
43,
30,
29,
13,
12,
-8,
-9,
-25,
-25,
-34,
-34,
-36,
-34,
-25,
-24,
-10,
-8,
10,
11,
28,
29,
40,
40,
43,
42,
35,
34,
20,
19,
1,
-1,
-19,
-20,
-33,
-33,
-39,
-39,
-34,
-33,
-20,
-19,
-2,
-1,
18,
19,
34,
35,
45,
45,
50,
50,
48,
49,
45,
45,
40,
40,
34,
34,
28,
28,
21,
21,
11,
10,
-3,
-4,
-20,
-21,
-34,
-35,
-43,
-43,
-45,
-43,
-34,
-33,
-19,
-17,
2,
3,
22,
23,
37,
38,
43,
43,
38,
37,
26,
25,
6,
5,
-13,
-14,
-29,
-30,
-40,
-40,
-44,
-43,
-44,
-44,
-41,
-40,
-35,
-35,
-29,
-28,
-23,
-22,
-15,
-15,
-5,
-4,
9,
10,
25,
27,
39,
40,
49,
49,
53,
53,
52,
53,
49,
49,
45,
45,
40,
39,
34,
34,
29,
28,
20,
19,
8,
6,
-9,
-10,
-26,
-26,
-37,
-38,
-43,
-43,
-37,
-36,
-24,
-24,
-7,
-6,
13,
14,
30,
31,
39,
40,
39,
39,
29,
28,
15,
13,
-6,
-6,
-22,
-23,
-35,
-35,
-37,
-36,
-28,
-28,
-15,
-14,
4,
6,
23,
24,
36,
37,
41,
41,
36,
35,
23,
22,
4,
3,
-14,
-16,
-30,
-31,
-38,
-38,
-35,
-35,
-22,
-22,
-6,
-5,
14,
16,
32,
32,
41,
43,
41,
41,
32,
30,
16,
15,
-4,
-5,
-22,
-23,
-34,
-35,
-37,
-36,
-29,
-28,
-15,
-14,
4,
5,
23,
24,
36,
36,
40,
40,
36,
34,
22,
22,
4,
3,
-14,
-15,
-29,
-29,
-37,
-37,
-33,
-32,
-21,
-20,
-5,
-4,
15,
16,
31,
32,
40,
41,
40,
39,
30,
29,
15,
14,
-4,
-6,
-21,
-23,
-34,
-34,
-36,
-35,
-28,
-27,
-14,
-13,
5,
6,
24,
25,
37,
37,
41,
41,
36,
35,
22,
22,
4,
3,
-14,
-15,
-29,
-29,
-39,
-39,
-42,
-42,
-43,
-42,
-39,
-39,
-35,
-35,
-30,
-30,
-25,
-24,
-18,
-18,
-8,
-8,
6,
7,
24,
25,
39,
39,
49,
49,
54,
55,
53,
54,
50,
50,
45,
45,
39,
38,
33,
32,
25,
25,
16,
16,
4,
4,
-12,
-13,
-27,
-28,
-39,
-39,
-45,
-45,
-47,
-47,
-45,
-45,
-42,
-42,
-37,
-37,
-31,
-31,
-26,
-26,
-19,
-19,
-9,
-8,
5,
7,
23,
24,
38,
39,
49,
48,
53,
54,
53,
53,
50,
50,
45,
45,
38,
38,
33,
33,
27,
26,
17,
16,
5,
4,
-11,
-12,
-27,
-28,
-39,
-39,
-46,
-46,
-48,
-48,
-46,
-46,
-42,
-41,
-36,
-36,
-30,
-29,
-23,
-23,
-16,
-16,
-5,
-5,
8,
9,
25,
26,
40,
40,
49,
49,
54,
54,
53,
53,
50,
50,
45,
44,
39,
38,
33,
33,
27,
26,
18,
17,
5,
5,
-11,
-11,
-26,
-27,
-38,
-39,
-44,
-43,
-38,
-37,
-25,
-24,
-7,
-6,
14,
15,
32,
33,
41,
43,
42,
42,
32,
31,
17,
16,
-3,
-5,
-21,
-22,
-34,
-35,
-41,
-41,
-43,
-43,
-41,
-41,
-37,
-38,
-33,
-32,
-29,
-28,
-22,
-22,
-14,
-13,
-2,
-1,
15,
16,
32,
33,
43,
44,
49,
48,
43,
42,
30,
29,
12,
11,
-8,
-9,
-25,
-25,
-34,
-34,
-36,
-34,
-25,
-24,
-10,
-8,
10,
11,
28,
29,
40,
40,
43,
42,
35,
33,
20,
19,
1,
-1,
-19,
-21,
-34,
-34,
-39,
-39,
-34,
-34,
-21,
-20,
-2,
-1,
18,
19,
34,
34,
42,
43,
39,
39,
27,
27,
11,
10,
-10,
-11,
-27,
-27,
-37,
-36,
-38,
-36,
-26,
-26,
-11,
-10,
9,
10,
27,
28,
39,
39,
42,
41,
34,
33,
20,
19,
1,
-1,
-18,
-19,
-31,
-32,
-35,
-36,
-31,
-30,
-17,
-17,
1,
2,
19,
20,
35,
35,
42,
42,
38,
38,
27,
26,
10,
9,
-9,
-10,
-25,
-26,
-34,
-34,
-35,
-33,
-23,
-23,
-8,
-7,
11,
13,
28,
29,
40,
41,
47,
47,
49,
49,
46,
47,
43,
43,
38,
39,
34,
34,
29,
28,
20,
19,
8,
7,
-9,
-10,
-26,
-26,
-38,
-39,
-46,
-45,
-48,
-47,
-48,
-46,
-43,
-42,
-37,
-36,
-30,
-30,
-24,
-23,
-16,
-16,
-6,
-5,
9,
9,
25,
26,
39,
39,
47,
49,
46,
46,
37,
36,
21,
20,
2,
1,
-17,
-18,
-31,
-31,
-35,
-36,
-30,
-29,
-17,
-16,
1,
2,
19,
20,
34,
35,
42,
42,
38,
38,
26,
26,
10,
