,,,6.1e-07,-0.09,
,,,6.2e-07,-0.096,
,,,6.3e-07,-0.082,
,,,6.4e-07,-0.06,
,,,6.5e-07,-0.058,
,,,6.6e-07,-0.068,
,,,6.7e-07,-0.06,
,,,6.8e-07,-0.02,
,,,6.9e-07,0.018,
,,,7e-07,0.054,
,,,7.1e-07,0.09,
,,,7.2e-07,0.098,
,,,7.3e-07,0.082,
,,,7.4e-07,0.064,
,,,7.5e-07,0.06,
,,,7.6e-07,0.068,
,,,7.7e-07,0.058,
,,,7.8e-07,0.024,
,,,7.9e-07,-0.02,
,,,8e-07,-0.056,
,,,8.1e-07,-0.088,
,,,8.2e-07,-0.096,
,,,8.3e-07,-0.08,
,,,8.4e-07,-0.062,
,,,8.5e-07,-0.058,
,,,8.6e-07,-0.068,
,,,8.7e-07,-0.058,
,,,8.8e-07,-0.022,
,,,8.9e-07,0.018,
,,,9e-07,0.052,
,,,9.1e-07,0.09,
,,,9.2e-07,0.1,
,,,9.3e-07,0.082,
,,,9.4e-07,0.06,
,,,9.5e-07,0.06,
,,,9.6e-07,0.066,
,,,9.7e-07,0.056,
,,,9.8e-07,0.02,
,,,9.9e-07,-0.014,
,,,1e-06,-0.056,
,,,1.01e-06,-0.088,
,,,1.02e-06,-0.098,
,,,1.03e-06,-0.082,
,,,1.04e-06,-0.06,
,,,1.05e-06,-0.058,
,,,1.06e-06,-0.068,
,,,1.07e-06,-0.058,
,,,1.08e-06,-0.022,
,,,1.09e-06,0.016,
,,,1.1e-06,0.052,
,,,1.11e-06,0.092,
,,,1.12e-06,0.098,
,,,1.13e-06,0.084,
,,,1.14e-06,0.06,
,,,1.15e-06,0.06,
,,,1.16e-06,0.068,
,,,1.17e-06,0.06,
,,,1.18e-06,0.02,
,,,1.19e-06,-0.016,
,,,1.2e-06,-0.052,
,,,1.21e-06,-0.09,
,,,1.22e-06,-0.1,
,,,1.23e-06,-0.082,
,,,1.24e-06,-0.06,
,,,1.25e-06,-0.06,
,,,1.26e-06,-0.066,
,,,1.27e-06,-0.056,
,,,1.28e-06,-0.022,
,,,1.29e-06,0.014,
,,,1.3e-06,0.054,
,,,1.31e-06,0.09,
,,,1.32e-06,0.098,
,,,1.33e-06,0.082,
,,,1.34e-06,0.064,
,,,1.35e-06,0.06,
,,,1.36e-06,0.068,
,,,1.37e-06,0.062,
,,,1.38e-06,0.02,
,,,1.39e-06,-0.018,
,,,1.4e-06,-0.054,
,,,1.41e-06,-0.086,
,,,1.42e-06,-0.096,
,,,1.43e-06,-0.08,
,,,1.44e-06,-0.06,
,,,1.45e-06,-0.056,
,,,1.46e-06,-0.066,
,,,1.47e-06,-0.058,
,,,1.48e-06,-0.018,
,,,1.49e-06,0.014,
,,,1.5e-06,0.056,
,,,1.51e-06,0.092,
,,,1.52e-06,0.098,
,,,1.53e-06,0.084,
,,,1.54e-06,0.06,
,,,1.55e-06,0.06,
,,,1.56e-06,0.07,
,,,1.57e-06,0.06,
,,,1.58e-06,0.022,
,,,1.59e-06,-0.018,
,,,1.6e-06,-0.052,
,,,1.61e-06,-0.09,
,,,1.62e-06,-0.096,
,,,1.63e-06,-0.084,
,,,1.64e-06,-0.062,
,,,1.65e-06,-0.058,
,,,1.66e-06,-0.066,
,,,1.67e-06,-0.054,
,,,1.68e-06,-0.018,
,,,1.69e-06,0.016,
,,,1.7e-06,0.056,
,,,1.71e-06,0.09,
,,,1.72e-06,0.1,
,,,1.73e-06,0.084,
,,,1.74e-06,0.062,
,,,1.75e-06,0.058,
,,,1.76e-06,0.068,
,,,1.77e-06,0.058,
,,,1.78e-06,0.018,
,,,1.79e-06,-0.018,
,,,1.8e-06,-0.052,
,,,1.81e-06,-0.088,
,,,1.82e-06,-0.098,
,,,1.83e-06,-0.082,
,,,1.84e-06,-0.062,
,,,1.85e-06,-0.06,
,,,1.86e-06,-0.068,
,,,1.87e-06,-0.058,
,,,1.88e-06,-0.02,
,,,1.89e-06,0.018,
,,,1.9e-06,0.054,
,,,1.91e-06,0.092,
,,,1.92e-06,0.098,
,,,1.93e-06,0.082,
,,,1.94e-06,0.062,
,,,1.95e-06,0.058,
,,,1.96e-06,0.07,
,,,1.97e-06,0.06,
,,,1.98e-06,0.02,
,,,1.99e-06,-0.018,
,,,2e-06,-0.054,
,,,2.01e-06,-0.088,
,,,2.02e-06,-0.096,
,,,2.03e-06,-0.08,
,,,2.04e-06,-0.06,
,,,2.05e-06,-0.058,
,,,2.06e-06,-0.07,
,,,2.07e-06,-0.058,
,,,2.08e-06,-0.018,
,,,2.09e-06,0.016,
,,,2.1e-06,0.058,
,,,2.11e-06,0.092,
,,,2.12e-06,0.1,
,,,2.13e-06,0.08,
,,,2.14e-06,0.062,
,,,2.15e-06,0.06,
,,,2.16e-06,0.07,
,,,2.17e-06,0.062,
,,,2.18e-06,0.022,
,,,2.19e-06,-0.014,
,,,2.2e-06,-0.052,
,,,2.21e-06,-0.09,
,,,2.22e-06,-0.098,
,,,2.23e-06,-0.082,
,,,2.24e-06,-0.062,
,,,2.25e-06,-0.06,
,,,2.26e-06,-0.068,
,,,2.27e-06,-0.058,
,,,2.28e-06,-0.02,
,,,2.29e-06,0.016,
,,,2.3e-06,0.054,
,,,2.31e-06,0.088,
,,,2.32e-06,0.098,
,,,2.33e-06,0.082,
,,,2.34e-06,0.062,
,,,2.35e-06,0.058,
,,,2.36e-06,0.07,
,,,2.37e-06,0.058,
,,,2.38e-06,0.016,
,,,2.39e-06,-0.018,
,,,2.4e-06,-0.054,
,,,2.41e-06,-0.09,
,,,2.42e-06,-0.096,
,,,2.43e-06,-0.082,
,,,2.44e-06,-0.062,
,,,2.45e-06,-0.056,
,,,2.46e-06,-0.066,
,,,2.47e-06,-0.056,
,,,2.48e-06,-0.02,
,,,2.49e-06,0.016,
,,,2.5e-06,0.056,
,,,2.51e-06,0.092,
,,,2.52e-06,0.1,
,,,2.53e-06,0.08,
,,,2.54e-06,0.064,
,,,2.55e-06,0.06,
,,,2.56e-06,0.07,
,,,2.57e-06,0.06,
,,,2.58e-06,0.02,
,,,2.59e-06,-0.016,
,,,2.6e-06,-0.052,
,,,2.61e-06,-0.088,
,,,2.62e-06,-0.098,
,,,2.63e-06,-0.082,
,,,2.64e-06,-0.06,
,,,2.65e-06,-0.058,
,,,2.66e-06,-0.068,
,,,2.67e-06,-0.058,
,,,2.68e-06,-0.022,
,,,2.69e-06,0.018,
,,,2.7e-06,0.054,
,,,2.71e-06,0.088,
,,,2.72e-06,0.098,
,,,2.73e-06,0.084,
,,,2.74e-06,0.062,
,,,2.75e-06,0.058,
,,,2.76e-06,0.07,
,,,2.77e-06,0.058,
,,,2.78e-06,0.02,
,,,2.79e-06,-0.012,
,,,2.8e-06,-0.052,
,,,2.81e-06,-0.088,
,,,2.82e-06,-0.1,
,,,2.83e-06,-0.08,
,,,2.84e-06,-0.062,
,,,2.85e-06,-0.056,
,,,2.86e-06,-0.066,
,,,2.87e-06,-0.058,
,,,2.88e-06,-0.018,
,,,2.89e-06,0.02,
,,,2.9e-06,0.056,
,,,2.91e-06,0.092,
,,,2.92e-06,0.1,
,,,2.93e-06,0.082,
,,,2.94e-06,0.064,
,,,2.95e-06,0.06,
,,,2.96e-06,0.07,
,,,2.97e-06,0.058,
,,,2.98e-06,0.016,
,,,2.99e-06,-0.016,
,,,3e-06,-0.052,
,,,3.01e-06,-0.088,
,,,3.02e-06,-0.094,
,,,3.03e-06,-0.084,
,,,3.04e-06,-0.062,
,,,3.05e-06,-0.058,
,,,3.06e-06,-0.068,
,,,3.07e-06,-0.058,
,,,3.08e-06,-0.018,
,,,3.09e-06,0.018,
,,,3.1e-06,0.054,
,,,3.11e-06,0.092,
,,,3.12e-06,0.1,
,,,3.13e-06,0.08,
,,,3.14e-06,0.062,
,,,3.15e-06,0.058,
,,,3.16e-06,0.07,
,,,3.17e-06,0.06,
,,,3.18e-06,0.018,
,,,3.19e-06,-0.014,
,,,3.2e-06,-0.052,
,,,3.21e-06,-0.09,
,,,3.22e-06,-0.094,
,,,3.23e-06,-0.082,
,,,3.24e-06,-0.06,
,,,3.25e-06,-0.058,
,,,3.26e-06,-0.068,
,,,3.27e-06,-0.058,
,,,3.28e-06,-0.016,
,,,3.29e-06,0.018,
,,,3.3e-06,0.052,
,,,3.31e-06,0.092,
,,,3.32e-06,0.1,
,,,3.33e-06,0.082,
,,,3.34e-06,0.062,
,,,3.35e-06,0.06,
,,,3.36e-06,0.068,
,,,3.37e-06,0.058,
,,,3.38e-06,0.02,
,,,3.39e-06,-0.02,
,,,3.4e-06,-0.052,
,,,3.41e-06,-0.088,
,,,3.42e-06,-0.098,
,,,3.43e-06,-0.084,
,,,3.44e-06,-0.062,
,,,3.45e-06,-0.058,
,,,3.46e-06,-0.07,
,,,3.47e-06,-0.06,
,,,3.48e-06,-0.02,
,,,3.49e-06,0.02,
,,,3.5e-06,0.056,
,,,3.51e-06,0.09,
,,,3.52e-06,0.1,
,,,3.53e-06,0.082,
,,,3.54e-06,0.058,
,,,3.55e-06,0.058,
,,,3.56e-06,0.068,
,,,3.57e-06,0.058,
,,,3.58e-06,0.018,
,,,3.59e-06,-0.016,
,,,3.6e-06,-0.052,
,,,3.61e-06,-0.09,
,,,3.62e-06,-0.098,
,,,3.63e-06,-0.082,
,,,3.64e-06,-0.062,
,,,3.65e-06,-0.056,
,,,3.66e-06,-0.072,
,,,3.67e-06,-0.06,
,,,3.68e-06,-0.02,
,,,3.69e-06,0.018,
,,,3.7e-06,0.054,
,,,3.71e-06,0.092,
,,,3.72e-06,0.096,
,,,3.73e-06,0.082,
,,,3.74e-06,0.062,
,,,3.75e-06,0.058,
,,,3.76e-06,0.07,
,,,3.77e-06,0.06,
,,,3.78e-06,0.022,
,,,3.79e-06,-0.016,
,,,3.8e-06,-0.05,
,,,3.81e-06,-0.09,
,,,3.82e-06,-0.096,
,,,3.83e-06,-0.08,
,,,3.84e-06,-0.058,
,,,3.85e-06,-0.054,
,,,3.86e-06,-0.068,
,,,3.87e-06,-0.058,
,,,3.88e-06,-0.016,
,,,3.89e-06,0.016,
,,,3.9e-06,0.054,
,,,3.91e-06,0.092,
,,,3.92e-06,0.098,
,,,3.93e-06,0.08,
,,,3.94e-06,0.06,
,,,3.95e-06,0.058,
,,,3.96e-06,0.07,
,,,3.97e-06,0.058,
,,,3.98e-06,0.022,
,,,3.99e-06,-0.016,
,,,4e-06,-0.05,
,,,4.01e-06,-0.086,
,,,4.02e-06,-0.096,
,,,4.03e-06,-0.08,
,,,4.04e-06,-0.06,
,,,4.05e-06,-0.056,
,,,4.06e-06,-0.068,
,,,4.07e-06,-0.056,
,,,4.08e-06,-0.018,
,,,4.09e-06,0.016,
,,,4.1e-06,0.054,
,,,4.11e-06,0.088,
,,,4.12e-06,0.098,
,,,4.13e-06,0.084,
,,,4.14e-06,0.064,
,,,4.15e-06,0.058,
,,,4.16e-06,0.066,
,,,4.17e-06,0.06,
,,,4.18e-06,0.022,
,,,4.19e-06,-0.014,
,,,4.2e-06,-0.052,
,,,4.21e-06,-0.088,
,,,4.22e-06,-0.096,
,,,4.23e-06,-0.08,
,,,4.24e-06,-0.062,
,,,4.25e-06,-0.058,
,,,4.26e-06,-0.064,
,,,4.27e-06,-0.056,
,,,4.28e-06,-0.018,
,,,4.29e-06,0.018,
,,,4.3e-06,0.054,
,,,4.31e-06,0.092,
,,,4.32e-06,0.1,
,,,4.33e-06,0.082,
,,,4.34e-06,0.062,
,,,4.35e-06,0.058,
,,,4.36e-06,0.068,
,,,4.37e-06,0.058,
,,,4.38e-06,0.02,
,,,4.39e-06,-0.014,
,,,4.4e-06,-0.052,
,,,4.41e-06,-0.09,
,,,4.42e-06,-0.096,
,,,4.43e-06,-0.08,
,,,4.44e-06,-0.06,
,,,4.45e-06,-0.058,
,,,4.46e-06,-0.068,
,,,4.47e-06,-0.058,
,,,4.48e-06,-0.02,
,,,4.49e-06,0.016,
,,,4.5e-06,0.054,
,,,4.51e-06,0.092,
,,,4.52e-06,0.098,
,,,4.53e-06,0.084,
,,,4.54e-06,0.064,
,,,4.55e-06,0.056,
,,,4.56e-06,0.068,
,,,4.57e-06,0.06,
,,,4.58e-06,0.022,
,,,4.59e-06,-0.014,
,,,4.6e-06,-0.054,
,,,4.61e-06,-0.09,
,,,4.62e-06,-0.098,
,,,4.63e-06,-0.08,
,,,4.64e-06,-0.06,
,,,4.65e-06,-0.058,
,,,4.66e-06,-0.068,
,,,4.67e-06,-0.056,
,,,4.68e-06,-0.02,
,,,4.69e-06,0.016,
,,,4.7e-06,0.054,
,,,4.71e-06,0.094,
,,,4.72e-06,0.102,
,,,4.73e-06,0.084,
,,,4.74e-06,0.064,
,,,4.75e-06,0.056,
,,,4.76e-06,0.068,
,,,4.77e-06,0.058,
,,,4.78e-06,0.02,
,,,4.79e-06,-0.014,
,,,4.8e-06,-0.052,
,,,4.81e-06,-0.088,
,,,4.82e-06,-0.098,
,,,4.83e-06,-0.082,
,,,4.84e-06,-0.062,
,,,4.85e-06,-0.06,
,,,4.86e-06,-0.066,
,,,4.87e-06,-0.058,
,,,4.88e-06,-0.018,
,,,4.89e-06,0.016,
,,,4.9e-06,0.052,
,,,4.91e-06,0.092,
,,,4.92e-06,0.098,
,,,4.93e-06,0.082,
,,,4.94e-06,0.06,
,,,4.95e-06,0.058,
,,,4.96e-06,0.07,
,,,4.97e-06,0.058,
,,,4.98e-06,0.016,
,,,4.99e-06,-0.02,
,,,5e-06,-0.052,
,,,5.01e-06,-0.092,
,,,5.02e-06,-0.094,
,,,5.03e-06,-0.082,
,,,5.04e-06,-0.06,
,,,5.05e-06,-0.058,
,,,5.06e-06,-0.07,
,,,5.07e-06,-0.058,
,,,5.08e-06,-0.02,
,,,5.09e-06,0.016,
,,,5.1e-06,0.054,
,,,5.11e-06,0.092,
,,,5.12e-06,0.098,
,,,5.13e-06,0.084,
,,,5.14e-06,0.062,
,,,5.15e-06,0.056,
,,,5.16e-06,0.07,
,,,5.17e-06,0.06,
,,,5.18e-06,0.02,
,,,5.19e-06,-0.016,
,,,5.2e-06,-0.052,
,,,5.21e-06,-0.09,
,,,5.22e-06,-0.096,
,,,5.23e-06,-0.08,
,,,5.24e-06,-0.062,
,,,5.25e-06,-0.056,
,,,5.26e-06,-0.068,
,,,5.27e-06,-0.058,
,,,5.28e-06,-0.02,
,,,5.29e-06,0.018,
,,,5.3e-06,0.056,
,,,5.31e-06,0.09,
,,,5.32e-06,0.1,
,,,5.33e-06,0.082,
,,,5.34e-06,0.062,
,,,5.35e-06,0.06,
,,,5.36e-06,0.07,
,,,5.37e-06,0.06,
,,,5.38e-06,0.02,
,,,5.39e-06,-0.016,
,,,5.4e-06,-0.054,
,,,5.41e-06,-0.092,
,,,5.42e-06,-0.094,
,,,5.43e-06,-0.082,
,,,5.44e-06,-0.064,
,,,5.45e-06,-0.06,
,,,5.46e-06,-0.066,
,,,5.47e-06,-0.054,
,,,5.48e-06,-0.016,
,,,5.49e-06,0.018,
,,,5.5e-06,0.052,
,,,5.51e-06,0.088,
,,,5.52e-06,0.098,
,,,5.53e-06,0.082,
,,,5.54e-06,0.064,
,,,5.55e-06,0.056,
,,,5.56e-06,0.068,
,,,5.57e-06,0.058,
,,,5.58e-06,0.02,
,,,5.59e-06,-0.016,
,,,5.6e-06,-0.054,
,,,5.61e-06,-0.092,
,,,5.62e-06,-0.096,
,,,5.63e-06,-0.08,
,,,5.64e-06,-0.06,
,,,5.65e-06,-0.058,
,,,5.66e-06,-0.064,
,,,5.67e-06,-0.058,
,,,5.68e-06,-0.02,
,,,5.69e-06,0.018,
,,,5.7e-06,0.056,
,,,5.71e-06,0.092,
,,,5.72e-06,0.098,
,,,5.73e-06,0.084,
,,,5.74e-06,0.06,
,,,5.75e-06,0.058,
,,,5.76e-06,0.07,
,,,5.77e-06,0.058,
,,,5.78e-06,0.018,
,,,5.79e-06,-0.018,
,,,5.8e-06,-0.054,
,,,5.81e-06,-0.09,
,,,5.82e-06,-0.096,
,,,5.83e-06,-0.082,
,,,5.84e-06,-0.06,
,,,5.85e-06,-0.056,
,,,5.86e-06,-0.066,
,,,5.87e-06,-0.058,
,,,5.88e-06,-0.02,
,,,5.89e-06,0.016,
,,,5.9e-06,0.052,
,,,5.91e-06,0.092,
,,,5.92e-06,0.1,
,,,5.93e-06,0.082,
,,,5.94e-06,0.062,
,,,5.95e-06,0.056,
,,,5.96e-06,0.07,
,,,5.97e-06,0.058,
,,,5.98e-06,0.018,
,,,5.99e-06,-0.016,
,,,6e-06,-0.052,
,,,6.01e-06,-0.09,
,,,6.02e-06,-0.098,
,,,6.03e-06,-0.08,
,,,6.04e-06,-0.062,
,,,6.05e-06,-0.06,
,,,6.06e-06,-0.068,
,,,6.07e-06,-0.058,
,,,6.08e-06,-0.02,
,,,6.09e-06,0.016,
,,,6.1e-06,0.056,
,,,6.11e-06,0.09,
,,,6.12e-06,0.098,
,,,6.13e-06,0.082,
,,,6.14e-06,0.062,
,,,6.15e-06,0.06,
,,,6.16e-06,0.068,
,,,6.17e-06,0.058,
,,,6.18e-06,0.016,
,,,6.19e-06,-0.016,
,,,6.2e-06,-0.054,
,,,6.21e-06,-0.09,
,,,6.22e-06,-0.098,
,,,6.23e-06,-0.082,
,,,6.24e-06,-0.062,
,,,6.25e-06,-0.058,
,,,6.26e-06,-0.066,
,,,6.27e-06,-0.054,
,,,6.28e-06,-0.018,
,,,6.29e-06,0.02,
,,,6.3e-06,0.072,
,,,6.31e-06,0.104,
,,,6.32e-06,0.086,
,,,6.33e-06,0.034,
,,,6.34e-06,-0.03,
,,,6.35e-06,-0.082,
,,,6.36e-06,-0.104,
,,,6.37e-06,-0.082,
,,,6.38e-06,-0.032,
,,,6.39e-06,0.022,
,,,6.4e-06,0.066,
,,,6.41e-06,0.096,
,,,6.42e-06,0.104,
,,,6.43e-06,0.09,
,,,6.44e-06,0.066,
,,,6.45e-06,0.062,
,,,6.46e-06,0.07,
,,,6.47e-06,0.058,
,,,6.48e-06,0.022,
,,,6.49e-06,-0.022,
,,,6.5e-06,-0.07,
,,,6.51e-06,-0.11,
,,,6.52e-06,-0.086,
,,,6.53e-06,-0.038,
,,,6.54e-06,0.026,
,,,6.55e-06,0.082,
,,,6.56e-06,0.106,
,,,6.57e-06,0.084,
,,,6.58e-06,0.034,
,,,6.59e-06,-0.024,
,,,6.6e-06,-0.076,
,,,6.61e-06,-0.102,
,,,6.62e-06,-0.084,
,,,6.63e-06,-0.038,
,,,6.64e-06,0.03,
,,,6.65e-06,0.084,
,,,6.66e-06,0.104,
,,,6.67e-06,0.08,
,,,6.68e-06,0.03,
,,,6.69e-06,-0.024,
,,,6.7e-06,-0.076,
,,,6.71e-06,-0.102,
,,,6.72e-06,-0.082,
,,,6.73e-06,-0.036,
,,,6.74e-06,0.03,
,,,6.75e-06,0.084,
,,,6.76e-06,0.11,
,,,6.77e-06,0.084,
,,,6.78e-06,0.034,
,,,6.79e-06,-0.024,
,,,6.8e-06,-0.08,
,,,6.81e-06,-0.106,
,,,6.82e-06,-0.09,
,,,6.83e-06,-0.042,
,,,6.84e-06,0.028,
,,,6.85e-06,0.086,
,,,6.86e-06,0.112,
,,,6.87e-06,0.086,
,,,6.88e-06,0.034,
,,,6.89e-06,-0.022,
,,,6.9e-06,-0.082,
,,,6.91e-06,-0.106,
,,,6.92e-06,-0.09,
,,,6.93e-06,-0.042,
,,,6.94e-06,0.026,
,,,6.95e-06,0.088,
,,,6.96e-06,0.114,
,,,6.97e-06,0.086,
,,,6.98e-06,0.034,
,,,6.99e-06,-0.024,
,,,7e-06,-0.082,
,,,7.01e-06,-0.11,
,,,7.02e-06,-0.09,
,,,7.03e-06,-0.04,
,,,7.04e-06,0.026,
,,,7.05e-06,0.086,
,,,7.06e-06,0.114,
,,,7.07e-06,0.086,
,,,7.08e-06,0.034,
,,,7.09e-06,-0.022,
,,,7.1e-06,-0.082,
,,,7.11e-06,-0.106,
,,,7.12e-06,-0.09,
,,,7.13e-06,-0.042,
,,,7.14e-06,0.026,
,,,7.15e-06,0.088,
,,,7.16e-06,0.112,
,,,7.17e-06,0.086,
,,,7.18e-06,0.036,
,,,7.19e-06,-0.02,
,,,7.2e-06,-0.064,
,,,7.21e-06,-0.092,
,,,7.22e-06,-0.102,
,,,7.23e-06,-0.088,
,,,7.24e-06,-0.062,
,,,7.25e-06,-0.058,
,,,7.26e-06,-0.064,
,,,7.27e-06,-0.056,
,,,7.28e-06,-0.018,
,,,7.29e-06,0.02,
,,,7.3e-06,0.058,
,,,7.31e-06,0.092,
,,,7.32e-06,0.098,
,,,7.33e-06,0.08,
,,,7.34e-06,0.064,
,,,7.35e-06,0.062,
,,,7.36e-06,0.072,
,,,7.37e-06,0.062,
,,,7.38e-06,0.024,
,,,7.39e-06,-0.016,
,,,7.4e-06,-0.056,
,,,7.41e-06,-0.094,
,,,7.42e-06,-0.1,
,,,7.43e-06,-0.086,
,,,7.44e-06,-0.064,
,,,7.45e-06,-0.058,
,,,7.46e-06,-0.064,
,,,7.47e-06,-0.054,
,,,7.48e-06,-0.02,
,,,7.49e-06,0.02,
,,,7.5e-06,0.074,
,,,7.51e-06,0.104,
,,,7.52e-06,0.088,
,,,7.53e-06,0.034,
,,,7.54e-06,-0.03,
,,,7.55e-06,-0.082,
,,,7.56e-06,-0.106,
,,,7.57e-06,-0.082,
,,,7.58e-06,-0.032,
,,,7.59e-06,0.024,
,,,7.6e-06,0.064,
,,,7.61e-06,0.096,
,,,7.62e-06,0.106,
,,,7.63e-06,0.09,
,,,7.64e-06,0.07,
,,,7.65e-06,0.062,
,,,7.66e-06,0.07,
,,,7.67e-06,0.06,
,,,7.68e-06,0.022,
,,,7.69e-06,-0.02,
,,,7.7e-06,-0.074,
,,,7.71e-06,-0.106,
,,,7.72e-06,-0.09,
,,,7.73e-06,-0.04,
,,,7.74e-06,0.026,
,,,7.75e-06,0.084,
,,,7.76e-06,0.108,
,,,7.77e-06,0.08,
,,,7.78e-06,0.032,
,,,7.79e-06,-0.024,
,,,7.8e-06,-0.078,
,,,7.81e-06,-0.102,
,,,7.82e-06,-0.084,
,,,7.83e-06,-0.034,
,,,7.84e-06,0.03,
,,,7.85e-06,0.088,
,,,7.86e-06,0.108,
,,,7.87e-06,0.082,
,,,7.88e-06,0.032,
,,,7.89e-06,-0.024,
,,,7.9e-06,-0.078,
,,,7.91e-06,-0.102,
,,,7.92e-06,-0.082,
,,,7.93e-06,-0.036,
,,,7.94e-06,0.03,
,,,7.95e-06,0.088,
,,,7.96e-06,0.11,
,,,7.97e-06,0.086,
,,,7.98e-06,0.032,
,,,7.99e-06,-0.026,
,,,8e-06,-0.08,
,,,8.01e-06,-0.11,
,,,8.02e-06,-0.09,
,,,8.03e-06,-0.042,
,,,8.04e-06,0.03,
,,,8.05e-06,0.086,
,,,8.06e-06,0.114,
,,,8.07e-06,0.084,
,,,8.08e-06,0.04,
,,,8.09e-06,-0.022,
,,,8.1e-06,-0.08,
,,,8.11e-06,-0.108,
,,,8.12e-06,-0.088,
,,,8.13e-06,-0.042,
,,,8.14e-06,0.03,
,,,8.15e-06,0.086,
,,,8.16e-06,0.114,
,,,8.17e-06,0.088,
,,,8.18e-06,0.034,
,,,8.19e-06,-0.024,
,,,8.2e-06,-0.066,
,,,8.21e-06,-0.094,
,,,8.22e-06,-0.104,
,,,8.23e-06,-0.088,
,,,8.24e-06,-0.062,
,,,8.25e-06,-0.056,
,,,8.26e-06,-0.064,
,,,8.27e-06,-0.054,
,,,8.28e-06,-0.016,
,,,8.29e-06,0.016,
,,,8.3e-06,0.054,
,,,8.31e-06,0.09,
,,,8.32e-06,0.1,
,,,8.33e-06,0.082,
,,,8.34e-06,0.06,
,,,8.35e-06,0.06,
,,,8.36e-06,0.072,
,,,8.37e-06,0.064,
,,,8.38e-06,0.02,
,,,8.39e-06,-0.014,
,,,8.4e-06,-0.054,
,,,8.41e-06,-0.094,
,,,8.42e-06,-0.104,
,,,8.43e-06,-0.084,
,,,8.44e-06,-0.064,
,,,8.45e-06,-0.056,
,,,8.46e-06,-0.064,
,,,8.47e-06,-0.056,
,,,8.48e-06,-0.018,
,,,8.49e-06,0.02,
,,,8.5e-06,0.07,
,,,8.51e-06,0.106,
,,,8.52e-06,0.086,
,,,8.53e-06,0.034,
